datetime,value_token,wallet
2025-07-11T18:13:59+00:00,34800000.0,0x2f2ab6df945cfe1a10239c2cab126ff703db2f20
2025-07-11T18:13:59+00:00,34800000.0,0x2f2ab6df945cfe1a10239c2cab126ff703db2f20
2025-07-11T17:39:11+00:00,33626659.086046,0x2f2ab6df945cfe1a10239c2cab126ff703db2f20
2025-07-11T14:00:47+00:00,10515772.705294,0x2f2ab6df945cfe1a10239c2cab126ff703db2f20
2025-07-11T13:48:11+00:00,9784149.021272,0x2f2ab6df945cfe1a10239c2cab126ff703db2f20
2025-05-16T21:53:11+00:00,5396615.715212,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T21:33:11+00:00,2960526.54261,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T20:51:59+00:00,6685775.563069,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T20:08:11+00:00,4068862.686405,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T19:46:11+00:00,3473877.379207,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T19:36:11+00:00,10242110.073067,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T18:33:11+00:00,3893377.054436,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T18:23:11+00:00,7714628.393807,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T18:12:59+00:00,6519232.823149,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T18:01:11+00:00,32302895.249067,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T16:47:11+00:00,34800000.0,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T16:47:11+00:00,25738173.324907,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T16:25:11+00:00,9639247.655576,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T16:03:11+00:00,12120362.855481,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-05-16T15:53:11+00:00,8444314.684007,0x649da31f4fa9984b9e0e5245f3a1259620ad1000
2025-08-01T11:14:11+00:00,19825234.62933,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-08-01T11:01:11+00:00,10642234.755513,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-08-01T10:49:11+00:00,5400046.821431,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-08-01T10:37:11+00:00,2581625.945437,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T14:04:47+00:00,11027076.132587,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T13:50:11+00:00,5227913.54932,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T12:46:11+00:00,11238410.852217,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T12:33:11+00:00,11519443.323025,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T12:19:11+00:00,6963368.046967,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T11:52:59+00:00,5849118.547191,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T11:41:11+00:00,21285377.942193,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T11:25:59+00:00,9966423.821256,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T11:02:11+00:00,6119908.922961,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T10:36:59+00:00,3968618.915128,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-28T10:27:11+00:00,29026994.304331,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-07-25T04:33:11+00:00,13358203.491113,0x6afd4add826dd8b5e80f2108bf72b03b009e1e6a
2025-05-21T17:32:11+00:00,7525706.58501,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-21T17:32:11+00:00,34800000.0,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-21T17:32:11+00:00,34800000.0,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T17:45:11+00:00,9340593.715503,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T17:33:59+00:00,3797685.922415,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T17:22:47+00:00,8227850.054015,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T17:00:23+00:00,34800000.0,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T17:00:23+00:00,11755679.587104,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T16:48:11+00:00,8369651.247998,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-19T16:38:11+00:00,20582832.887955,0x70dd2d584d090a5f765f901a7af72d4112b64fa4
2025-05-21T17:32:11+00:00,34800000.0,0x94a10586cd1b325b42459397b8f030a92b9b5c67
2025-05-21T17:32:11+00:00,34800000.0,0x94a10586cd1b325b42459397b8f030a92b9b5c67
2025-05-21T17:32:11+00:00,34800000.0,0x94a10586cd1b325b42459397b8f030a92b9b5c67
2025-05-21T17:32:11+00:00,34800000.0,0x94a10586cd1b325b42459397b8f030a92b9b5c67
2025-05-21T17:32:11+00:00,34800000.0,0x94a10586cd1b325b42459397b8f030a92b9b5c67
2025-06-11T15:05:11+00:00,12778012.681483,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-06-11T13:33:23+00:00,9771444.672237,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T18:19:11+00:00,31964638.386718,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:58:11+00:00,21227915.068919,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:48:11+00:00,6355290.41842,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:38:11+00:00,4995025.146205,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:27:11+00:00,3622130.352912,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:17:11+00:00,14767590.512352,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T17:07:11+00:00,19057823.028126,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T16:56:11+00:00,2556815.229093,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T15:35:11+00:00,13086633.922676,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-30T15:25:11+00:00,8752143.112019,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-23T19:08:11+00:00,25064537.46884,0x964d431c07c40934cd3fbc289cc4efce73e717f3
2025-05-21T17:32:47+00:00,34800000.0,0xa2e03fd2cee92f648b3381dcfc16bfc47f5c7c10
2025-05-21T17:32:11+00:00,34800000.0,0xa2e03fd2cee92f648b3381dcfc16bfc47f5c7c10
2025-05-21T17:32:11+00:00,34800000.0,0xa2e03fd2cee92f648b3381dcfc16bfc47f5c7c10
2025-05-21T17:32:11+00:00,34800000.0,0xa2e03fd2cee92f648b3381dcfc16bfc47f5c7c10
2025-05-21T17:32:11+00:00,34800000.0,0xa2e03fd2cee92f648b3381dcfc16bfc47f5c7c10
2025-06-12T20:14:11+00:00,34800000.0,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T20:14:11+00:00,20353695.612048,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T19:42:11+00:00,3252182.852209,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T19:31:11+00:00,27412032.046515,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T19:20:11+00:00,2957408.545042,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T18:36:59+00:00,7590062.524683,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T18:27:11+00:00,4698226.148676,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T17:44:11+00:00,11301699.144821,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T17:32:59+00:00,3594243.525515,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T16:57:11+00:00,7103598.547061,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T15:48:59+00:00,9289299.681553,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T15:18:11+00:00,3955324.191455,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-12T14:46:11+00:00,34075256.992232,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-11T18:57:11+00:00,3616970.18819,0xa63763f7e9fe29b05ba8d5342d28e3bcb2970f55
2025-06-11T18:57:11+00:00,4333555.312606,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T17:42:11+00:00,7506319.163447,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T17:14:11+00:00,34618568.753427,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T16:43:11+00:00,17309873.769107,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T16:22:11+00:00,20122238.013019,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T16:10:11+00:00,4228094.377486,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T15:58:23+00:00,4403442.591041,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T15:48:11+00:00,3538928.011492,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T15:15:11+00:00,18783473.415952,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T15:15:11+00:00,34800000.0,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-06-11T15:05:11+00:00,24355506.592423,0xbcc7052d5f62f2992bfe9d62467ddeac54eb3e2d
2025-05-23T19:08:11+00:00,34800000.0,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-23T19:08:11+00:00,34800000.0,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-23T19:08:11+00:00,34800000.0,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-23T19:08:11+00:00,34800000.0,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-23T19:08:11+00:00,21685493.509356,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-22T13:32:59+00:00,10146184.845642,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-05-22T09:57:11+00:00,2968321.645002,0xbdf02a737d241c95eb32cb53cb568609d0a115f9
2025-08-04T20:50:11+00:00,33583060.401117,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T20:50:11+00:00,34800000.0,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T20:38:11+00:00,17526820.599031,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T19:13:11+00:00,8908942.629499,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T19:00:11+00:00,2289439.366458,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T16:34:11+00:00,34800000.0,0xbe864892946269d38c10a922b054191fbf546492
2025-08-04T16:34:11+00:00,28387053.15619,0xbe864892946269d38c10a922b054191fbf546492
2025-08-01T12:16:11+00:00,3342381.704099,0xbe864892946269d38c10a922b054191fbf546492
2025-08-01T11:38:11+00:00,5906323.305637,0xbe864892946269d38c10a922b054191fbf546492
2025-08-01T11:26:11+00:00,2213892.039532,0xbe864892946269d38c10a922b054191fbf546492
2025-08-01T11:14:11+00:00,2242086.798437,0xbe864892946269d38c10a922b054191fbf546492
2025-08-05T18:51:11+00:00,14462066.919069,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-08-05T18:51:11+00:00,34800000.0,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-08-05T18:38:11+00:00,32477482.929805,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-08-05T18:38:11+00:00,34800000.0,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-08-05T18:38:11+00:00,34800000.0,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-08-05T18:24:59+00:00,22660450.151126,0xc0cdd23b5224f37ae3ef2ea87a979bf35bc6fbc6
2025-05-21T17:32:47+00:00,34800000.0,0xcb7c7c73d1ae0dd7e1c9bc76826fa4314411643d
2025-05-21T17:32:47+00:00,34800000.0,0xcb7c7c73d1ae0dd7e1c9bc76826fa4314411643d
2025-05-21T17:32:47+00:00,34800000.0,0xcb7c7c73d1ae0dd7e1c9bc76826fa4314411643d
2025-05-21T17:32:11+00:00,34800000.0,0xcb7c7c73d1ae0dd7e1c9bc76826fa4314411643d
2025-05-21T17:32:11+00:00,34800000.0,0xcb7c7c73d1ae0dd7e1c9bc76826fa4314411643d
2025-07-11T18:37:23+00:00,27615228.617954,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-11T18:37:23+00:00,34800000.0,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-11T18:37:23+00:00,34800000.0,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-11T18:25:59+00:00,34800000.0,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-11T18:25:59+00:00,34800000.0,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-11T18:25:59+00:00,7184771.382046,0xd0f0615f7b0ea1209d62bf49674e2f9af1e74711
2025-07-18T18:23:11+00:00,34800000.0,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T18:23:11+00:00,34800000.0,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T18:23:11+00:00,7235117.503677,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T17:28:11+00:00,7729452.622347,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T17:17:11+00:00,4070350.333888,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T16:45:11+00:00,7208429.729442,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T15:49:11+00:00,34800000.0,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T15:49:11+00:00,8556649.810646,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-07-18T15:49:11+00:00,34800000.0,0xd1c3a8e47d6d8ecd5915438757f1aeebbc6faf56
2025-05-22T09:57:11+00:00,3806717.775301,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T09:47:59+00:00,3351067.452486,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T09:15:11+00:00,4861103.151364,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T09:06:11+00:00,7773077.302851,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T08:55:11+00:00,12085788.386778,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T08:44:11+00:00,5694129.601983,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T04:06:11+00:00,6145508.151482,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-22T03:55:11+00:00,2029548.181748,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T20:03:11+00:00,2341908.835901,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T19:51:23+00:00,5028934.903789,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T19:07:11+00:00,34800000.0,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T19:07:11+00:00,3115665.013842,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T18:26:11+00:00,16558229.568922,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T18:15:11+00:00,5664689.068285,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T17:32:47+00:00,34800000.0,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-21T17:32:47+00:00,25943632.605268,0xdeacca9cd0007afffc8b164e791a0e47ff1dacb2
2025-05-18T10:30:11+00:00,14285950.919908,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-18T07:05:11+00:00,2771808.812589,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-18T06:13:11+00:00,2125653.37265,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-18T05:11:11+00:00,4701322.019352,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T23:59:11+00:00,3537469.980601,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T13:54:11+00:00,5262182.384593,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T12:52:11+00:00,25784146.687729,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T09:59:11+00:00,7704853.673175,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T08:48:11+00:00,19833543.515525,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T04:28:11+00:00,3716481.784989,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-17T03:32:59+00:00,23331048.414975,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-16T23:18:11+00:00,20708507.245741,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-16T22:13:59+00:00,2774362.161469,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-16T22:03:11+00:00,10083953.144711,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-16T21:53:11+00:00,27378715.881993,0xdfdd20f9542d70bc7aaac24979b79933a5a19034
2025-05-19T16:03:11+00:00,4074590.353634,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T15:52:59+00:00,3710096.078087,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T14:59:11+00:00,18998459.823384,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T14:01:11+00:00,8664943.510642,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T13:27:11+00:00,21748830.76939,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T13:06:11+00:00,21695553.258968,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T12:54:11+00:00,2295743.069827,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T12:32:11+00:00,4987180.93408,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T12:22:11+00:00,5638307.503844,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T11:50:11+00:00,7063103.094985,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T11:29:11+00:00,3211489.777788,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T11:09:11+00:00,6364784.833015,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T10:58:11+00:00,3615800.406908,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T10:35:11+00:00,3815154.541973,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T10:23:11+00:00,3638565.724761,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T10:13:11+00:00,3207936.557609,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T09:19:11+00:00,8296417.493457,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T09:00:11+00:00,2070565.745812,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T06:11:47+00:00,5997949.706306,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T05:27:11+00:00,2283431.235259,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T04:33:11+00:00,6497139.586491,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T04:00:11+00:00,4510012.934246,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T03:50:11+00:00,4913109.621494,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T03:39:11+00:00,12320220.864811,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-19T02:04:11+00:00,4380612.573229,0xef309b77e8b7d9d21bad86fcd1ceb46bd05b4707
2025-05-16T15:53:11+00:00,5047398.016532,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T15:33:11+00:00,11550627.553827,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T15:22:11+00:00,6439753.236971,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T15:12:11+00:00,3803491.841347,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T14:51:11+00:00,4633786.135994,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T13:58:11+00:00,34800000.0,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T13:58:11+00:00,7924977.628832,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-16T13:47:11+00:00,13268001.079138,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-15T11:58:11+00:00,11564987.085693,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-15T11:58:11+00:00,34800000.0,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-15T11:58:11+00:00,34800000.0,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-05-12T13:54:23+00:00,5366977.421666,0xef4094374b6e25f3734eaa19b772a3dc7306bde6
2025-07-18T15:37:47+00:00,30678122.768733,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-18T15:37:47+00:00,34800000.0,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-18T15:37:11+00:00,34800000.0,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-15T08:20:11+00:00,13188593.79978,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-15T03:37:11+00:00,2697522.863151,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-15T03:27:11+00:00,13702161.604292,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-15T03:15:59+00:00,6766110.092605,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-11T18:37:23+00:00,34800000.0,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-11T18:37:23+00:00,2291364.744749,0x0765343834805e965dc142ecb0880c4e41a9d0a9
2025-07-11T13:36:11+00:00,17878624.185913,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T13:05:59+00:00,24159532.894825,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T12:17:59+00:00,9859860.117272,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T12:06:11+00:00,20817783.350513,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T11:54:59+00:00,8004288.468568,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T11:43:47+00:00,9299287.439019,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-07-11T09:43:11+00:00,26899944.422017,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-06-13T20:06:11+00:00,26312660.917749,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-06-12T20:26:23+00:00,27180946.958112,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-06-12T20:14:11+00:00,2767226.053507,0x9be1366ca143b1d017e9a535aceb4361970244c2
2025-08-07T23:24:11+00:00,2297564.1275,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T23:16:23+00:00,299995.0,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T23:14:11+00:00,5000000.0,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T23:07:11+00:00,297158.1039,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T23:03:59+00:00,902015.924249,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T22:48:59+00:00,190145.98,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T22:41:59+00:00,1514261.857637,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T22:31:59+00:00,597913.0,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T22:29:11+00:00,1708712.8577,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T22:28:35+00:00,1887582.56,0x260b364fe0d3d37e6fd3cda0fa50926a06c54cea
2025-08-07T14:42:11+00:00,193600.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-07T14:41:47+00:00,187360.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-07T13:07:59+00:00,582000.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-06T18:01:11+00:00,283200.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-06T15:15:59+00:00,282906.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-06T01:28:11+00:00,190600.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-05T16:34:59+00:00,573000.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-04T21:36:23+00:00,293661.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-04T18:27:35+00:00,489700.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-01T15:52:23+00:00,487100.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-01T15:12:59+00:00,292680.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-01T15:06:47+00:00,317520.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-31T20:34:23+00:00,325200.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-31T16:01:23+00:00,325062.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-30T12:39:47+00:00,960447.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-29T11:49:23+00:00,1122650.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-28T17:28:35+00:00,1214149.5,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-25T15:57:59+00:00,394450.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-25T15:35:59+00:00,222800.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-25T14:54:11+00:00,723868.5,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-25T06:13:23+00:00,225600.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-24T14:36:59+00:00,681060.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-24T13:55:23+00:00,257200.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-24T13:55:11+00:00,389100.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-24T02:14:23+00:00,392700.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-23T15:57:11+00:00,388950.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-23T12:15:59+00:00,416850.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
